MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,GarageType,GarageYrBlt,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,FireplaceQu_Score,FireplaceFeature,GarageCapacityScore,TotalSize,BasementUtilityScore
20,RL,80.0,9600,No,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,0,1164,GasA,TA,Y,SBrkr,0,0,1,1,3,1,TA,Typ,Attchd,1969.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,7,2006,COD,Normal,140000,0,0,1056,2328,0
60,RL,82.0,12438,No,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,466.0,Ex,TA,PConc,Ex,Gd,No,Unf,Unf,0,1234,GasA,Ex,Y,SBrkr,0,0,2,1,4,1,Ex,Typ,BuiltIn,2006.0,Fin,TA,TA,Y,324,100,0,0,0,0,No,No,0,7,2006,New,Partial,361919,4,4,1998,3810,0
190,RM,76.0,7630,No,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,Unf,0,360,GasA,Gd,Y,SBrkr,0,0,2,0,4,2,Gd,Typ,Detchd,1999.0,Unf,TA,TA,N,344,0,40,0,0,0,No,MnPrv,0,5,2010,WD,Normal,140000,1,1,1344,2172,0
20,RL,70.0,8400,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,0,761,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Attchd,2004.0,RFn,TA,TA,Y,0,35,0,144,0,0,No,No,0,5,2010,WD,Normal,213000,0,0,1212,2957,712
190,RM,70.0,5600,No,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,No,0.0,Fa,Fa,Slab,No,No,No,No,No,0,0,GasA,Fa,N,SBrkr,0,0,2,0,3,2,Fa,Mod,No,No,No,No,No,N,0,0,0,0,0,0,No,No,3500,7,2010,WD,Normal,55000,0,0,0,1092,0
20,RL,80.0,115149,No,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,351.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,0,424,GasA,TA,Y,SBrkr,0,0,2,0,2,1,Gd,Typ,Attchd,1971.0,Unf,TA,TA,Y,380,48,0,0,0,0,No,No,0,6,2007,WD,Normal,302000,3,6,1478,3467,1219
120,RL,48.0,6240,No,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,461,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,Gd,Typ,Attchd,2006.0,Fin,TA,TA,Y,192,38,0,0,0,0,No,No,0,12,2009,WD,Normal,254000,4,4,1100,2648,863
60,RL,65.0,9018,No,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,0,728,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,2007.0,Fin,TA,TA,Y,100,24,0,0,0,0,No,No,0,7,2007,New,Partial,179540,4,4,800,2184,0
20,RL,71.0,7162,No,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PConc,TA,TA,No,Unf,Unf,0,876,GasA,TA,Y,SBrkr,0,0,1,0,3,1,TA,Typ,Attchd,1966.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,MnPrv,0,12,2008,WD,Abnorml,109900,0,0,408,1780,0
30,RL,56.0,4130,No,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,CBlock,TA,TA,No,Unf,Unf,0,270,GasA,Gd,Y,SBrkr,0,0,1,0,2,1,TA,Maj2,No,No,No,No,No,N,0,0,0,0,0,0,No,No,0,7,2008,WD,Normal,52000,0,0,0,999,0
50,C (all),66.0,8712,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,Stone,TA,TA,Mn,Unf,Unf,0,859,GasA,Gd,Y,SBrkr,0,0,1,0,2,1,TA,Typ,Detchd,1964.0,RFn,TA,TA,N,68,0,98,0,0,0,No,No,0,1,2010,WD,Abnorml,102776,0,0,384,2037,0
120,RL,40.0,4671,No,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,No,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,0,461,GasA,Gd,Y,SBrkr,0,0,2,0,2,1,Gd,Typ,Attchd,1988.0,Fin,TA,TA,Y,168,120,0,0,0,0,No,No,0,10,2008,WD,Normal,189000,4,4,944,2456,767
190,RL,60.0,9873,No,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,0,171,GasW,TA,N,SBrkr,0,0,1,0,3,1,TA,Typ,Detchd,1970.0,Unf,TA,TA,Y,0,288,0,0,0,0,No,No,0,5,2006,WD,Normal,129000,0,0,1152,1920,789
60,RL,71.0,13517,No,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,289.0,Gd,TA,CBlock,TA,TA,No,GLQ,Unf,0,192,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,1976.0,RFn,TA,TA,Y,0,44,0,0,0,0,No,No,0,3,2010,WD,Normal,130500,0,0,950,2204,0
20,RL,78.0,10140,No,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,0,1064,GasA,TA,Y,SBrkr,0,0,2,0,3,1,TA,Typ,Attchd,1974.0,RFn,TA,TA,Y,0,0,0,0,0,0,No,MnPrv,0,8,2009,WD,Normal,165000,3,3,956,2414,0
70,RM,60.0,10800,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,No,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,0,718,GasA,Ex,Y,SBrkr,0,0,1,1,3,1,TA,Typ,Detchd,1996.0,Unf,TA,TA,P,0,48,143,0,0,0,No,No,0,7,2007,WD,Normal,159500,0,0,1408,3272,0
20,RL,80.0,10000,No,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,0,92,GasA,Gd,Y,SBrkr,0,1,1,1,3,1,Gd,Typ,Attchd,1973.0,Unf,TA,TA,Y,224,0,0,0,0,0,No,MnPrv,0,11,2008,WD,Normal,157000,2,2,878,2354,0
60,RL,96.0,10542,No,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,0,138,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,1993.0,RFn,TA,TA,Y,250,154,216,0,0,0,No,No,0,8,2008,WD,Normal,341000,3,3,2949,3729,1173
20,RL,69.0,9920,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,No,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,0,448,GasA,TA,Y,SBrkr,0,0,1,1,3,1,TA,Typ,Attchd,1969.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,5,2006,WD,Normal,128500,1,1,300,1942,0
120,RL,61.5,6563,No,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,No,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,0,594,GasA,TA,Y,SBrkr,0,0,2,0,2,1,Gd,Typ,Attchd,1985.0,RFn,TA,TA,Y,114,28,234,0,0,0,No,No,0,12,2006,WD,Normal,275000,3,3,1128,3484,1148
120,RM,70.0,4426,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,0,186,GasA,Ex,Y,SBrkr,0,0,1,0,1,1,Gd,Typ,Attchd,2004.0,RFn,TA,TA,Y,160,0,0,0,0,0,No,No,0,5,2010,WD,Normal,143000,0,0,840,1696,662
20,RL,70.0,8120,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,0,673,GasA,Ex,Y,SBrkr,0,0,1,0,3,1,TA,Typ,Detchd,1994.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,7,2009,WD,Normal,124500,0,0,926,1728,0
50,RL,60.0,8172,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,0,941,GasA,Ex,Y,SBrkr,0,0,2,0,4,1,TA,Typ,Detchd,1958.0,Unf,TA,TA,Y,0,0,0,0,156,0,No,No,0,5,2008,WD,Normal,135000,0,0,548,2411,0
20,RL,86.0,13286,No,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,0,464,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Ex,Typ,Attchd,2007.0,Fin,TA,TA,Y,327,64,0,0,0,0,No,No,0,2,2009,WD,Normal,320000,4,4,2304,3396,1234
20,RL,60.0,6960,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,No,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,239,250,GasA,TA,Y,SBrkr,0,0,1,0,3,1,Gd,Typ,Detchd,1989.0,Unf,TA,TA,Y,96,0,0,0,0,0,No,No,500,11,2009,WD,Normal,120500,0,0,1320,1728,0
20,RL,74.0,21695,No,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,Unf,0,72,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Attchd,1988.0,Fin,TA,TA,Y,292,44,0,182,0,0,No,No,0,12,2009,WD,Normal,222000,4,4,1080,2560,808
20,RL,64.0,7314,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,0,508,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,Gd,Typ,Attchd,2007.0,RFn,TA,TA,Y,132,0,0,0,0,0,No,No,0,2,2009,WD,Normal,194500,0,0,1264,2464,724
90,RL,85.0,11475,No,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,0,1584,GasA,TA,Y,SBrkr,0,0,2,0,4,2,TA,Typ,Detchd,1968.0,Unf,TA,TA,Y,0,25,0,0,0,0,No,No,0,7,2009,COD,Abnorml,110000,0,0,2664,3360,0
30,RM,52.0,6240,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,0,628,GasA,TA,Y,FuseA,360,0,1,0,2,1,TA,Typ,Detchd,1962.0,Unf,TA,TA,Y,0,23,112,0,0,0,No,No,0,1,2009,WD,Normal,103000,0,0,1078,1628,0
120,RL,39.0,5389,No,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,415,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,Gd,Typ,Attchd,1995.0,RFn,TA,TA,Y,237,152,0,0,0,0,No,No,0,3,2010,WD,Normal,236500,3,3,1216,3211,1180
80,RL,73.0,9590,No,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,0,82,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Attchd,2003.0,Fin,TA,TA,Y,160,22,0,0,0,0,No,No,0,5,2007,WD,Normal,187500,4,4,876,2014,786
60,RL,75.0,11404,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,0,901,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,1998.0,Fin,TA,TA,Y,192,84,0,0,0,0,No,No,0,7,2008,WD,Normal,222500,3,3,1082,3184,0
20,RL,80.0,10000,No,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,0,270,GasA,Ex,Y,SBrkr,0,0,1,0,3,1,TA,Typ,Attchd,1961.0,RFn,TA,TA,Y,165,0,0,0,0,0,No,GdWo,400,3,2009,WD,Normal,131400,3,3,264,2008,594
20,RL,71.0,8978,No,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,No,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,0,948,GasA,TA,Y,SBrkr,0,0,1,0,3,1,TA,Typ,Attchd,1968.0,Unf,TA,TA,Y,147,0,0,0,0,0,No,No,0,5,2007,WD,Family,108000,0,0,300,1896,0
75,RM,60.0,10800,No,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,Unf,0,490,GasW,Fa,N,SBrkr,0,0,1,1,2,1,TA,Typ,Detchd,1914.0,Unf,TA,TA,N,0,341,0,0,0,0,No,No,0,10,2006,WD,Normal,163000,3,6,640,2648,0
90,RL,60.0,8544,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,No,0.0,TA,TA,CBlock,No,No,No,No,No,0,0,GasA,Gd,N,FuseF,0,0,2,0,2,2,TA,Typ,Detchd,1949.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,7,2006,WD,Normal,93500,0,0,800,1040,0
60,RL,72.0,10463,No,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,0,893,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,2005.0,Fin,TA,TA,Y,0,116,0,0,0,0,No,No,0,6,2006,WD,Normal,239900,4,4,2400,2694,0
90,RL,60.0,10800,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,No,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,Unf,0,0,GasA,TA,Y,SBrkr,0,0,3,0,3,1,TA,Typ,No,No,No,No,No,Y,120,0,0,0,0,0,No,No,0,3,2009,WD,Alloca,179000,0,0,0,2400,3600
60,RL,65.0,9313,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,0,864,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,2004.0,RFn,TA,TA,Y,187,56,0,0,0,0,No,No,0,4,2009,WD,Normal,190000,0,0,1144,2592,0
70,RM,60.0,9600,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,No,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,Unf,0,264,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,TA,Typ,Detchd,1910.0,Unf,TA,Gd,Y,270,0,112,0,0,0,No,GdPrv,0,5,2007,WD,Abnorml,132000,0,0,720,1696,0
20,RL,65.0,6768,No,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,No,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,Unf,0,80,GasA,Gd,Y,SBrkr,0,1,1,0,3,1,Gd,Typ,Detchd,1962.0,Unf,TA,TA,Y,168,0,0,0,0,0,No,GdPrv,0,5,2008,WD,Normal,142000,0,0,288,1824,832
20,RL,65.0,8450,No,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,0,1349,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,TA,Typ,Attchd,2000.0,Unf,TA,TA,Y,120,55,0,0,0,0,No,GdPrv,0,12,2007,WD,Normal,179000,0,0,1078,2698,0
80,RL,70.0,12886,No,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,0,76,GasA,Ex,Y,SBrkr,0,1,2,0,3,1,TA,Min2,Attchd,1997.0,RFn,TA,TA,Y,302,0,0,0,100,0,No,No,0,10,2009,WD,Normal,175000,3,3,960,1984,0
120,RL,41.0,5395,No,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,604,GasA,Gd,Y,SBrkr,0,0,2,0,2,1,Gd,Typ,Attchd,1993.0,RFn,TA,TA,Y,96,0,70,168,0,0,No,No,0,10,2008,WD,Normal,180000,3,3,924,2674,733
60,RL,80.0,8963,No,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,9,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,289.0,Ex,Gd,CBlock,TA,Gd,No,GLQ,ALQ,80,487,GasA,Ex,Y,SBrkr,0,1,3,1,4,1,Gd,Typ,BuiltIn,1994.0,Fin,TA,TA,Y,0,204,0,0,0,0,No,No,0,7,2008,WD,Normal,299800,3,6,1662,3857,0
60,RL,65.0,8795,No,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,652,GasA,Ex,Y,SBrkr,0,0,2,1,4,1,Gd,Typ,BuiltIn,2000.0,Fin,TA,TA,Y,224,54,0,0,0,0,No,No,0,4,2009,WD,Normal,236000,3,3,1108,3208,0
70,RM,65.0,11700,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,No,0.0,Gd,TA,Stone,TA,Fa,No,Unf,Unf,0,1240,GasW,TA,N,SBrkr,0,0,1,1,4,1,Gd,Typ,Detchd,1950.0,Unf,TA,TA,N,181,0,386,0,0,0,No,No,0,5,2009,WD,Normal,265979,4,4,3456,3880,0
20,RL,59.0,10593,No,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,801,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Attchd,1996.0,Fin,TA,TA,Y,240,56,154,0,0,0,No,No,0,3,2010,WD,Normal,260400,3,3,1054,3440,919
50,RL,50.0,8405,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,No,0.0,TA,TA,Slab,No,No,No,No,No,0,0,Wall,TA,N,FuseF,0,0,2,0,4,1,TA,Mod,Detchd,1945.0,Unf,TA,TA,N,92,0,185,0,0,0,No,No,0,4,2009,WD,Normal,98000,0,0,240,1529,0
50,RM,55.0,8800,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,0,576,GasA,Gd,Y,SBrkr,0,0,1,0,3,1,TA,Min2,No,No,No,No,No,N,0,160,0,0,0,0,No,No,0,6,2010,WD,Normal,96500,0,0,0,1716,0
60,RL,65.0,7750,No,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,0,660,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,2003.0,Fin,TA,TA,Y,0,48,0,0,0,0,No,No,0,8,2007,WD,Normal,162000,0,0,800,1980,0
20,RL,79.0,9236,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,Unf,0,279,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Attchd,1997.0,RFn,TA,TA,Y,168,27,0,0,0,0,No,No,0,7,2006,WD,Normal,217000,0,0,1152,2973,1200
60,RL,80.0,10240,No,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,0,1030,GasA,Gd,Y,SBrkr,0,0,2,1,3,1,Ex,Typ,Attchd,2005.0,RFn,TA,TA,Y,192,52,0,0,0,0,No,No,0,3,2006,WD,Normal,275500,4,4,2634,3128,0
20,RL,61.0,7930,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,No,0.0,TA,TA,CBlock,TA,TA,No,GLQ,LwQ,472,115,GasA,Gd,Y,SBrkr,0,0,1,0,3,1,Gd,Typ,Detchd,1969.0,RFn,TA,TA,Y,171,48,0,0,0,0,No,No,0,7,2009,WD,Normal,156000,0,0,880,2052,439
160,FV,34.0,3230,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,0,348,GasA,Gd,Y,SBrkr,0,0,2,1,3,1,TA,Typ,Detchd,1999.0,Unf,TA,TA,Y,0,24,0,0,0,0,No,No,0,3,2009,WD,Normal,172500,0,0,880,2200,0
60,RL,68.0,10769,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,0,846,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,2007.0,RFn,TA,TA,Y,144,105,0,0,0,0,No,No,0,4,2009,WD,Normal,212000,0,0,1156,2634,0
60,RL,71.0,11616,No,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkCmn,328.0,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,0,234,GasA,TA,Y,SBrkr,0,0,2,1,3,1,TA,Typ,Attchd,1978.0,Fin,TA,TA,Y,335,0,0,0,0,0,No,GdPrv,0,4,2010,WD,Abnorml,158900,3,3,880,2058,0
